iter	RMSE
699	0.03348003349
700	0.03347530472
701	0.03343542728
702	0.03334819865
703	0.03328999896
704	0.03328750066
705	0.03326627984
706	0.03322748708
707	0.03317785511
708	0.0331011417
709	0.03308456873
710	0.03305421118
711	0.03298842191
712	0.0329468645
713	0.03290000682
714	0.03284420185
715	0.03279204823
716	0.03275378159
717	0.03269431692
718	0.03262467331
719	0.03255564409
720	0.03249276303
721	0.0324744199
722	0.03240621386
723	0.03235903709
724	0.03232189502
725	0.03229150535
726	0.03225607407
727	0.03221756237
728	0.03218964665
729	0.03216450664
730	0.03210491714
731	0.03207334985
732	0.0320454876
733	0.0319913573
734	0.03194454141
735	0.03192452966
736	0.03189346457
737	0.03186281652
738	0.03184811892
739	0.03177165021
740	0.0317672752
741	0.03168925882
742	0.03165395748
743	0.03163294158
744	0.03157558043
745	0.03155108192
746	0.03152727791
747	0.03150309016
748	0.03145425406
749	0.03144995591
750	0.03138804159
751	0.0313776913
752	0.03133853864
753	0.03133429467
754	0.03128510174
755	0.03123486108
756	0.0311980959
757	0.03114124243
758	0.03111875186
759	0.03110329282
760	0.03106205117
761	0.03099841637
762	0.03098736662
763	0.03095340085
764	0.03087231419
765	0.03082665737
766	0.03079064228
767	0.03077139862
768	0.03073532472
769	0.03067240709
770	0.03062708262
771	0.03058324242
772	0.03056150285
773	0.03052228244
774	0.03048104761
775	0.03046016722
776	0.03042173409
777	0.03036236763
778	0.03031030357
779	0.03025618275
780	0.03022166189
781	0.03020679904
782	0.03016602888
783	0.03014190038
784	0.03007923
785	0.03003410197
786	0.03002505889
787	0.02999128424
788	0.02994695277
789	0.02988602497
790	0.02982066289
791	0.02979672754
792	0.02978097134
793	0.02976460138
794	0.02970157791
795	0.02964649273
796	0.02957454633
797	0.02955268304
798	0.02953425654
799	0.0294931098
800	0.02948670307
801	0.02947769287
802	0.02943637365
803	0.02942599976
804	0.02937621649
805	0.02932452649
806	0.02929398473
807	0.02925095526
808	0.0292180866
809	0.02919580028
810	0.02917304452
811	0.02915068096
812	0.02909379024
813	0.02908315998
814	0.02905724239
815	0.02903830906
816	0.02898755617
817	0.02895440228
818	0.02887754353
819	0.0288493343
820	0.02881599131
821	0.02876711181
822	0.02871478225
823	0.02868560292
824	0.02865715472
825	0.0286121397
826	0.02856098025
827	0.02853187913
828	0.02850596879
829	0.02845998613
830	0.02842176306
831	0.02838107927
832	0.02832953375
833	0.02828524937
834	0.02824909395
835	0.028245554
836	0.02819065497
837	0.02817943886
838	0.02813152117
839	0.02810009622
840	0.02806924694
841	0.02806128711
842	0.02801350841
843	0.02795690187
844	0.02790891211
845	0.02788339263
846	0.0278690254
847	0.02783870347
848	0.02781042821
849	0.02773191168
850	0.02769645211
851	0.0276566121
852	0.02764872116
853	0.02763039633
854	0.02758654917
855	0.0275685977
856	0.02754826299
857	0.02749983336
858	0.02749621565
859	0.027460958
860	0.02739393325
861	0.0273409908
862	0.02731033374
863	0.02726869518
864	0.02726088967
865	0.02720769418
866	0.02719761429
867	0.02717267976
868	0.02714041259
869	0.02708848437
870	0.02705480265
871	0.02699040508
872	0.02698180487
873	0.02694082548
874	0.02687158594
875	0.02685688763
876	0.02679039211
877	0.02674241539
878	0.02673074912
879	0.02672280017
880	0.02670247441
881	0.02669006195
882	0.02667446286
883	0.02664439647
884	0.02660353146
885	0.02658368126
886	0.02654469465
887	0.02648829255
888	0.02647166309
889	0.02643665617
890	0.02636938883
891	0.02636589641
892	0.0263270081
893	0.02628549098
894	0.02621494035
895	0.02616848924
896	0.02610525142
897	0.02606792453
898	0.02603352746
899	0.02599913075
900	0.02595663135
901	0.02592604062
902	0.02589530728
903	0.02586921104
904	0.02583388797
905	0.02579042655
906	0.0257453547
907	0.02572511692
908	0.02569043301
909	0.02564277797
910	0.02562992236
911	0.0255986502
912	0.02557844322
913	0.02553432131
914	0.02546537689
915	0.02540046044
916	0.02536101403
917	0.02535371627
918	0.02530403721
919	0.02526614161
920	0.02523455928
921	0.02520845528
922	0.02515886733
923	0.02512713208
924	0.02506272439
925	0.02499791978
926	0.02496776997
927	0.02492511868
928	0.02487744531
929	0.02487500996
930	0.02485681969
931	0.02484840088
932	0.02482485835
933	0.0247960319
934	0.0247663479
935	0.02471374517
936	0.0246927114
937	0.02466925282
938	0.02466296847
939	0.02465215207
940	0.02461681619
941	0.02457083348
942	0.0245381379
943	0.0245232326
944	0.02450333452
945	0.02448666375
946	0.02442523993
947	0.02439561879
948	0.0243709134
949	0.02433096721
950	0.02428820505
951	0.02428141553
952	0.02424485689
953	0.02422922285
954	0.0242059074
955	0.02415258945
956	0.02411824158
957	0.02407377457
958	0.02406449311
959	0.02402139452
960	0.02398083959
961	0.0239371755
962	0.02390423837
963	0.02387355546
964	0.02384404611
965	0.02380141713
966	0.02374634763
967	0.02371328154
968	0.02370274814
969	0.02366585609
970	0.02365212787
971	0.02362844693
972	0.02359359018
973	0.0235511707
974	0.0235404962
975	0.02351934044
976	0.02348456774
977	0.02343584526
978	0.02341095638
979	0.02338877717
980	0.02333589037
981	0.02330627951
982	0.02327080533
983	0.02324190119
984	0.02318221873
985	0.02314800918
986	0.02311489442
987	0.02307157689
988	0.02301905913
989	0.0229948152
990	0.02296545109
991	0.02292961572
992	0.02288702507
993	0.02287289425
994	0.02286531794
995	0.02283262303
996	0.02279998702
997	0.02274918199
998	0.02270728977
999	0.02267327389
